relative_path,fractal
train/abb94556-1727-4eb1-8623-379df91ce662.png,newton
train/b5874366-5c86-49d7-906f-0eeb4632c488.png,barnsley
train/124e4883-5e55-4b2f-ac0f-716b840339d2.png,newton
train/dfeba6b9-2fa4-4781-9fbd-1e61368d7a9a.png,tree
train/6638881c-8b71-4bb8-8b8d-72b65648d117.png,sierpinski
train/17b95588-9d93-410e-ad64-ef248bcb21df.png,dragon
train/859d279a-8629-4f89-ac3a-ec8ffcd8ebdd.png,julia
train/6eedd112-14ec-44c7-9a58-d4a436467186.png,sierpinski_carpet
train/98c50412-ab3b-47e0-ab53-5f1de5865cd5.png,mandelbrot
train/49d711ab-c9aa-4c0b-8a8b-422fc60577dc.png,barnsley
train/2eb8938f-61f7-4c91-91ac-c247f8bd1f4c.png,barnsley
train/8ceebcf5-fbc1-46c3-a269-2edaf6921a2a.png,newton
train/be7b40a9-fcae-41ac-9eee-a5dfe6f6158f.png,koch
train/8d121987-e98a-45e1-bdec-2944354010ec.png,sierpinski_carpet
train/354b6f65-31a5-4cf3-bf96-547a0c332c11.png,sierpinski_carpet
train/e38196ce-5e98-432c-9f57-ab18cd178952.png,sierpinski_carpet
train/1b1d4f82-5233-47bf-8d5d-77312d8338c6.png,sierpinski
train/a9b099c7-c123-4a65-a077-cf7e8865afb0.png,mandelbrot
train/17a4bb59-5041-4756-b430-3e82a94bcbd5.png,koch
train/18b0775a-661b-4c86-b201-709d15f30d3c.png,newton
train/2723d3cb-05c8-4135-bc16-2a2b441ae93a.png,koch
train/af95282c-b1bb-4269-8f5d-c451ac4183df.png,sierpinski
train/1626e5e5-d6f4-4382-ac64-c97bc6e334f3.png,dragon
train/335e5774-f0ca-41b7-97be-39e3f2b802d9.png,koch
train/4fd2e8b0-66c8-4e9b-bfd4-4bab3d4f145e.png,barnsley
train/2484ae0b-12f8-45b0-9c4b-b0b6a2d3f1c3.png,barnsley
train/cc051e4d-b81e-48f4-b5eb-e9f606d0353b.png,barnsley
train/63d22906-8fb5-4012-a667-90d54b061567.png,dragon
train/ecc6d2e1-2f02-4435-915a-4fbbae7efd74.png,dragon
train/b6e36db3-4600-487b-9fac-ea689da42a5c.png,dragon
train/3754339e-d332-443a-9249-6de9762f838d.png,dragon
train/cc38f891-63ba-4809-80ac-dec788b8f144.png,sierpinski_carpet
train/51c5d7f9-dde8-42aa-92f1-b913b44e7369.png,sierpinski_carpet
train/e6ef1baa-1c89-4bf5-abb5-99704ea3274a.png,koch
train/686c3fff-4d24-4d60-b862-e84547a5a140.png,barnsley
train/92a68657-54a8-4a23-b099-70e9b6066700.png,barnsley
train/0ad7ede8-4ad3-452f-93a6-9eb788075fbe.png,newton
train/5104d6c4-8741-438a-8d30-4e3bc2c72fa3.png,koch
train/3838ae99-1446-4cd6-92e8-929102a25bc0.png,dragon
train/af8daa36-f0fd-47ce-8477-1c1f2b3a1fd4.png,sierpinski_carpet
train/36b0ab73-4e9d-4e2f-a471-0487f00781cd.png,mandelbrot
train/84f85564-bc8b-4a92-a2d4-9479b05d274e.png,julia
train/f549085d-4e40-463a-a7ae-767726d3066c.png,sierpinski
train/b8118f0f-cc46-4c44-afc1-596f63461d0b.png,tree
train/3a92364c-ac48-4fec-b665-edf11cbc7c74.png,tree
train/4151c9bf-0c0e-4114-9c0d-3fa4a0c591b5.png,tree
train/d3ac38fa-9aff-482d-abe4-9a2ebb526dd4.png,sierpinski_carpet
train/fbc60cb9-e4d0-4098-be24-fe18915f4342.png,sierpinski
train/0c33b6ff-d6d8-483c-8fc7-e071ec0c4dac.png,julia
train/93af35a8-9786-4cf1-a6b7-84ebfcf327be.png,tree
train/5d5e8d64-985a-4ef7-9288-6e8b3abf088a.png,tree
train/75fd26a6-200a-40f0-b533-0ce889a0e590.png,julia
train/c9aad95e-02b3-41a8-9604-4e10acd02459.png,sierpinski
train/fa53c91d-d875-4a78-840c-31f1d515df36.png,tree
train/81caf01d-e3af-4e3e-9aca-d2c363dab8e1.png,julia
train/0f4d9446-a2be-47d5-bcfb-e05864a2fd89.png,newton
train/6fef264a-9b69-4710-be48-c516f31e3f77.png,dragon
train/0c2133ef-7e62-4bfc-aa42-49189d8a577f.png,sierpinski
train/2ed1623f-81d8-41d6-aa97-0a65ff770813.png,barnsley
train/be590d1a-ba73-4668-9133-8b7d93c0ce7e.png,tree
train/7bc8db49-58fe-41ed-9927-93615bc00d5c.png,sierpinski
train/7579cdf7-27bc-480a-a22a-99e65c5e5364.png,sierpinski
train/87923d23-92e9-4ca5-8380-b49f108809b6.png,dragon
train/5f681ed7-fdce-4717-a4ee-d5bee8724c6f.png,newton
train/d43beda4-3fbd-4b2e-ba82-ac4a5d9cb809.png,julia
train/258d90f3-3273-4af3-abdb-f95cff87d07e.png,koch
train/d32b5bb5-88f9-4317-b598-9b1a7dfc7d4b.png,dragon
train/3325e5ff-9319-468b-8071-792fbd628a12.png,dragon
train/8ef7509c-91b2-4b1e-a869-d70691675ea3.png,sierpinski_carpet
train/a27a50d3-ad72-4ed3-a048-9be21fbeea7e.png,sierpinski
train/49b07835-26c8-438b-8f02-c705854b3644.png,julia
train/8563b330-6221-4d1a-8c3e-bb18c43e2838.png,mandelbrot
train/dd7bd382-c216-48fc-b6d2-47f6117ba8df.png,sierpinski_carpet
train/000afa3d-41e7-41da-8f4b-c612089cfd8d.png,dragon
train/c4ec65ad-2d2f-4671-bc1e-e9725e87a022.png,sierpinski_carpet
train/a1c72d6f-fb19-46e7-9964-63ae615c9ec2.png,mandelbrot
train/66d3e59e-4d7e-4456-afc8-973768442c6a.png,koch
train/70b7cf6c-ac6d-49c1-ae03-17ad37df01d9.png,newton
train/4b119389-f7dd-4781-ab6b-3207e304264e.png,sierpinski_carpet
train/1e31c0aa-ca1f-4379-b64b-fb73694dcbd8.png,julia
train/753ada8d-82aa-485d-8c8a-b79eb2b28c12.png,dragon
train/3bb583b0-c7fa-4b23-ab61-77ba09cdeba8.png,tree
train/daf028ce-6842-497e-88f5-19fc5756b694.png,sierpinski
train/8588e64a-5fc8-4db5-8928-a812cfeb1ecb.png,tree
train/c58dfdd9-30b8-4c97-992c-5ab0422318d8.png,newton
train/c5963d35-246a-4aee-990e-bc3e72a2ff94.png,newton
train/f18996f1-a8f0-4717-85e2-4ed85215c8ae.png,dragon
train/a2e3e014-b443-48f5-87ab-27f8cbb92434.png,newton
train/a62d2f22-c794-4ec2-b679-112fbbbc152d.png,barnsley
train/fd9461f4-d4db-4a26-a2e8-5df43838cc8a.png,sierpinski_carpet
train/1f2e2f2c-e54d-4894-bf9c-0c55a4177a83.png,sierpinski_carpet
train/aad4cb01-2b54-4c2e-841e-cbc8a644c780.png,newton
train/997139de-f612-42ab-a95c-8e44efa2fc15.png,koch
train/c4d6c9fe-5fb6-40f9-a532-5f6722ffc755.png,mandelbrot
train/f8d7fbf7-5b01-4d4d-835e-4572dfe84473.png,tree
train/b19ec18b-fd24-491e-b138-a262b10d4c38.png,dragon
train/e8cb651b-af6b-4317-9710-389554cf663a.png,mandelbrot
train/a82a1022-9779-4628-932a-2e0c248d09b6.png,barnsley
train/07707242-3883-4c59-ad17-d081648c6d0e.png,sierpinski_carpet
train/219a4ef5-b900-4846-8aac-7db3d138fb5e.png,barnsley
train/24914db6-5ff6-4505-ad66-0165e16b59ec.png,tree
train/8b148b58-b2c8-466f-bbfc-dff3fa629933.png,dragon
train/c4e2b737-d1c2-4649-b347-173f6219272f.png,koch
train/13bdf0c1-4fa8-4267-afd8-c0b878ed4c66.png,newton
train/55593718-9169-4144-8a51-95885aae0f2f.png,julia
train/40f4f397-b5e4-49e7-b3fe-1917bf1efd20.png,julia
train/dd5daefb-a503-4e7a-a102-553736545691.png,mandelbrot
train/312874a3-d1ac-43fd-84e8-d36417ad1613.png,mandelbrot
train/3faea113-15c8-47b6-bd45-7d239665177e.png,newton
train/4762f17a-133a-42af-8e8d-59fe4f82d9dd.png,julia
train/55860b20-bb2a-4c03-a159-071f6b6aae7a.png,newton
train/305437d7-7c2d-465e-a84b-0eef24559d31.png,mandelbrot
train/09616b88-57c2-4eb4-bd8a-26053c893eed.png,sierpinski
train/d80e274d-7412-482a-8d0d-23eb3ce029e6.png,koch
train/5f7268d8-1432-4b93-a9e6-009419392386.png,sierpinski_carpet
train/dc622a29-41c5-48bb-84d1-32ef7abd1b18.png,sierpinski_carpet
train/09b7200b-cd15-4f1c-a927-1ca45b525067.png,newton
train/cd8e783d-2291-4672-b82a-b28628d5731d.png,mandelbrot
train/98842332-1bcd-4922-b931-929634abab13.png,tree
train/77a0be14-dd6e-4639-98c7-ee090fa7fc1f.png,newton
train/fab5c4cd-d107-43c1-8b80-a0300cfb7e76.png,koch
train/3b78feae-1478-49ea-ad87-c92533ccd986.png,sierpinski
train/e3777f46-9295-4ec5-a496-188e49d4fecf.png,sierpinski
train/daf66d28-44c1-4575-beea-c773198cc8d1.png,mandelbrot
train/b63fe1d0-1081-4b20-8f5a-1377a08c0c2d.png,sierpinski
train/03cc2e45-31de-425b-b42a-4fe90a1363e6.png,barnsley
train/884ce19e-1d87-496d-9348-4df2bba2690c.png,koch
train/447ec838-ff42-460b-9113-30dbaa365f76.png,barnsley
train/037a6ede-10b8-4740-8121-68740043a939.png,julia
train/d28b3ac9-c6b2-43b7-9097-095089876420.png,barnsley
train/647bdb98-24b0-4714-a4bb-c8abe8b14950.png,barnsley
train/7dd48fc5-7fc9-476e-8c65-d3c941f9cc43.png,mandelbrot
train/5f6f6fa4-adc3-40a6-993a-537f71efaf40.png,dragon
train/39e75392-292f-42d3-97ac-c35eb59ac95b.png,sierpinski_carpet
train/757f51b3-48d0-4178-a72f-e9ac6afca835.png,barnsley
train/4a5f4831-aa21-4327-ab6a-374c6762e496.png,tree
train/306efd44-4d25-4a0a-aa39-f235f893f507.png,tree
train/0c59b48f-73b9-4c13-841c-6a90897e684f.png,dragon
train/c53b91ee-6a97-40ba-bb38-03703d59066b.png,sierpinski_carpet
train/5946a0b4-5970-40b3-a2ba-820a8ac0d221.png,sierpinski
train/8fea830e-babb-40a4-a552-168e6959e5df.png,newton
train/eeac1b86-65cd-4b47-bdb1-53a979f24755.png,koch
train/61d08e6a-9b33-4833-ae67-adc3ae511988.png,sierpinski
train/c8001f85-10f8-4112-bd2c-3397c3f61cf3.png,julia
train/637b6295-18f2-4a74-b4b3-4dfa926eb5dc.png,sierpinski_carpet
train/4995508f-2e08-4222-a0a1-120c5d9d307f.png,barnsley
train/784c3c02-4384-4da7-ae65-ee43a3c1e3ac.png,dragon
train/f801b638-4d2c-4e06-b42f-5de6dd6f2d66.png,mandelbrot
train/26a3e659-c18c-4fed-95ae-6f1f4866ef4c.png,koch
train/762a6df4-c8a4-4afe-ad05-ceaa606ca7ed.png,koch
train/cbef6b35-5cd1-4ccb-a0b8-1b7f8c4663cc.png,sierpinski
train/fb06f8d9-e8f8-4938-8b1c-767b5dfc6c79.png,barnsley
train/ac65f0e0-7e67-4bce-9a30-d5a05c48b948.png,julia
train/8707fc67-4f1a-43c9-a114-e5b06cd2d15b.png,sierpinski_carpet
train/be0e5ee1-36ba-42f3-a0b6-3da1e1b5b57c.png,tree
train/31180e74-9602-4ae9-883e-2fc555da0b58.png,dragon
train/667e717f-0aaa-470d-902b-ba7c64b5b282.png,julia
train/92d5530a-62da-4c04-8754-4cec4dd9f708.png,dragon
train/68bb7646-839a-4bef-922c-c0bf21c8dfd3.png,julia
train/1c5e101c-a5eb-4a0c-94b9-a5d178b34e36.png,julia
train/43377144-fa52-49ee-8096-6d99306e1d2e.png,sierpinski_carpet
train/49aeb2fb-da09-4216-9969-0b4f73efefb3.png,sierpinski
train/3a373bc3-0572-4f68-9b52-35845857fa91.png,barnsley
train/15048852-393e-4ae9-bf63-ed67154f4135.png,sierpinski
train/d6281db7-0494-4451-b00b-b62071e48e1f.png,julia
train/90fc877e-aa5b-49eb-88bb-a6001cecbb66.png,newton
train/c1ceaae2-6919-461f-9c81-71d39145a0d1.png,dragon
train/dbb10f20-99b0-403b-b506-af89bad513cf.png,barnsley
train/c5b224b5-ecb3-4d9c-bcb3-88708f20d790.png,sierpinski
train/9a7547f6-8361-4024-881e-a420ec47efc7.png,dragon
train/ee0169b0-3191-46a9-91c7-89fc31fcf2f4.png,dragon
train/fbb7a7c8-0b02-4af1-ac3f-95c0c67e1af1.png,newton
train/d31da00d-2077-46d3-b2fc-2b1f7939092b.png,newton
train/d7643931-5695-484d-9bb4-efad2a06952b.png,sierpinski
train/baea9a16-5cf7-4a2f-a240-ad249c1b7ef2.png,sierpinski_carpet
train/094e4d49-538b-4ef6-9823-40bb030fa630.png,dragon
train/3057ef29-dadf-4fb6-b994-ca286e832ad9.png,barnsley
train/02ea5f62-b069-4edb-a632-66c7d7da00e2.png,newton
train/7c7b7ecb-6369-48b2-8fc7-c3d173f52067.png,tree
train/a005fa8a-2616-4ee8-97d2-b413005a57fd.png,newton
train/55da36e8-b90d-4b77-8cce-ce0ba7e912e2.png,newton
train/a4a4297a-b024-430d-8551-3409f08e3d6a.png,julia
train/7fc3260a-8471-4cb3-880e-1e7252caa914.png,dragon
train/8ca120d3-8d86-49eb-8158-d68a699a60ac.png,dragon
train/be1563ef-433f-469a-a9d3-ae5f46d87d46.png,sierpinski_carpet
train/51b5d7f0-07fc-422f-837c-14e801ce8d2c.png,julia
train/fd0863a2-008d-4c50-a7fe-c9128d90f9b9.png,tree
train/034c3023-7190-495f-9d0c-65dfa0533744.png,newton
train/78d03850-4e9a-4fbd-9824-33f3baa22e9c.png,mandelbrot
train/fe9671ca-224b-4dc4-a807-33207e212b9b.png,dragon
train/49530f54-8302-4d43-8a94-229f9c3be931.png,newton
train/54df2bfd-5da3-4f71-b052-223b08425caa.png,sierpinski
train/c95ef264-e64c-48cb-9541-44b0041fc5a2.png,sierpinski_carpet
train/a8548bad-508a-42f8-848f-7b32645dbb2d.png,mandelbrot
train/7fa31532-e9ed-44c3-a5fe-d006dca7d9f0.png,koch
train/f7e576e1-2b12-4167-bb16-c314cb37649c.png,dragon
train/4964c1f5-10bf-4736-a22a-2a74edb873cf.png,dragon
train/2dbac9fd-4f25-4a0f-b1be-20dbe9d804c9.png,dragon
train/773d882c-7cb9-4673-8d51-96bceb27407c.png,dragon
train/9713a65b-8186-413f-a64f-4a80fdb001eb.png,mandelbrot
train/482b9a9d-4bd0-42f1-8701-d51ecbd78746.png,sierpinski_carpet
train/64d3ab49-1e0a-4de3-a544-ad6ab60b5615.png,dragon
train/4fa894f9-c8c1-4c61-9b7f-3868994f2ba5.png,tree
train/108b3ad4-b9f2-496c-885a-5cb33028e83c.png,newton
train/811968d0-b062-49de-b01c-5f980d707d13.png,koch
train/528e64dc-59ed-4174-939d-47d157cdd72b.png,tree
train/0fff69e4-f224-43ea-b01c-7843bacb2223.png,newton
train/03dbb1c0-3ffc-49fe-9c96-7ee252844c32.png,tree
train/5588dfcd-48c3-4779-9d25-c362aabb4b3e.png,newton
train/337b90bc-1af1-4303-815c-ba76817d367b.png,sierpinski_carpet
train/d4ce593a-0932-4fcd-bdbb-7b5603cbcdcc.png,mandelbrot
train/a2c00596-7670-4b71-898f-5c91d4507664.png,dragon
train/60644361-f144-40f9-82c2-72ba913491b4.png,dragon
train/6569dd88-b16d-4a36-8468-94c3c95134fe.png,newton
train/43fe0694-5f9f-438b-845c-7c5897914a94.png,mandelbrot
train/5db74b0e-530f-4fbb-826d-badd6a0d7832.png,newton
train/13bc6891-8e6e-456b-b789-4e6b06768572.png,dragon
train/ad96a951-e7be-4cf4-bb20-b30051e8842c.png,julia
train/991a4b51-1ab3-47e1-ab4d-b9ac1064d537.png,mandelbrot
train/805cefd3-1cb1-4504-8986-51b16f9bb58d.png,barnsley
train/93084895-3aa0-4965-84c5-22b320853e5c.png,barnsley
train/b6819eb5-0f1a-4544-8a2f-cd510d7a0a25.png,mandelbrot
train/5c607e70-722c-4949-a1d7-3be67cc86f4a.png,sierpinski
train/31b16782-a5a4-458f-9952-834c868e276f.png,sierpinski
train/7a88f8bf-9dea-4f9c-bc7c-f0b3ca5e2316.png,sierpinski_carpet
train/4d9ffe10-1f62-4a38-8fb7-55f088778b96.png,koch
train/4f7ee0fb-5cee-425e-89de-1c1ecad08b5a.png,newton
train/6d81dbec-417b-4d83-8a2c-4eca79779301.png,tree
train/bf368ef6-1575-4e6f-ba4f-c230eae62923.png,julia
train/04d241a2-e584-4e77-815a-c5318929919e.png,newton
train/759027ff-796b-4db3-b6e2-99515127bd54.png,sierpinski
train/700630b8-7c1e-4cd2-8251-b8ebe246f635.png,dragon
train/453cb21c-324a-4636-b2dd-9fa18de6f435.png,sierpinski_carpet
train/32cc4826-357f-469c-9c91-9ac77131c22b.png,mandelbrot
train/4838b19d-b099-46fb-b232-5045bf067f76.png,mandelbrot
train/82166b90-b9a1-4981-8afc-8f3c0ebde1e5.png,julia
train/87f61155-d636-458c-867f-23a607fcb606.png,julia
train/0c56bc18-797b-40fd-a4ce-9fc5cc333233.png,barnsley
train/8761dc99-34ad-47c4-a3ca-bac1e546ef79.png,tree
train/251ec48f-e828-4894-9862-bc2bf01f92f9.png,dragon
train/31aac3a2-634e-4cec-9a7a-6d6a4f94cfa0.png,koch
train/7183b2a3-1a95-4cd8-8a94-ee39cee51e99.png,barnsley
train/5f2e681d-5d4c-4574-96a0-bcd4ce3d0851.png,barnsley
train/3635458b-2611-4d00-8a53-c52a4bfb2997.png,mandelbrot
train/75be78e1-6021-4be7-9532-149e3a603bba.png,mandelbrot
train/496b1f9b-d8ce-4c0a-8311-3c2082eb000e.png,tree
train/4b297536-5e3d-49c0-9ea9-43df83f263fb.png,newton
train/c9b0a6bf-27c9-4d8a-baf7-ebb77b23c8b5.png,koch
train/a6ec22fe-516c-4873-8ff6-cacc3fbd58f5.png,koch
train/1648429d-2abc-4e83-a0c3-a0135b4af28f.png,sierpinski_carpet
train/1971650f-6c25-424b-a7ae-b44a250433ea.png,julia
train/fd2e1018-cd45-4f71-b0a2-35032c182a25.png,dragon
train/855f7823-0d31-4dba-bd33-43d8bdfd4ec3.png,koch
train/0e6d6711-8470-428d-8e08-9665f3a3a92f.png,koch
train/949cdc10-5f37-4501-83b8-6cdd7ca18888.png,tree
train/aa6ae3d2-5749-4b8e-870d-abe547dcd000.png,tree
train/3271f70b-b4da-4b6c-8da6-2fab67794b6a.png,sierpinski
train/cb5c8120-8738-4cde-8cb7-4c5d0d5df8cc.png,koch
train/50536f48-9ff5-4a50-be64-0453910ca649.png,julia
train/d6c8883a-f6c9-48a0-b7e2-4a17c75b65c2.png,tree
train/692ea5c8-01f0-4fb6-b761-a6491f270c12.png,sierpinski
train/dd37ea0e-d63f-4785-9033-5e00e9ba311a.png,sierpinski_carpet
train/277027d9-6c80-42bc-9cf0-45be05ecb9fd.png,newton
train/b50021a7-d7ae-4952-963f-ceab94d9194f.png,sierpinski
train/2c648896-68c6-465e-82a4-5f4247656f78.png,tree
train/0ffc0a4a-d83e-4b62-8377-2d075919078d.png,mandelbrot
train/77c6c1be-7c4b-4362-9616-34d590b7e82b.png,mandelbrot
train/637c8598-b825-4168-a4e8-a4f73816a93c.png,mandelbrot
train/5297a30b-b23b-4467-ae84-99d33acf9cab.png,julia
train/049f1b90-a8f6-4d78-b7a6-09710b957d0a.png,mandelbrot
train/7eac6925-d9f3-42f7-bb26-a9e6d0e334dc.png,mandelbrot
train/b2c1f1a0-80dd-4451-b9cd-80c732976ec0.png,julia
train/6425a0f7-91bc-4b55-b39c-42e91410c4ed.png,sierpinski_carpet
train/a5c9c812-c999-4f19-a719-435e3867bc2c.png,sierpinski_carpet
train/4cad766f-4331-4ad4-9edc-aa5c974890f9.png,sierpinski_carpet
train/e231fd1a-9625-4c7e-9626-ce5d3e6532c7.png,sierpinski
train/05fb3e87-a227-4a9d-a16d-839e38b277b8.png,sierpinski
train/278c3b3d-fb3d-430a-91ec-256da7249b4b.png,barnsley
train/d9a8d178-b9d8-4617-95d7-35f4ba69acde.png,koch
train/d9fb4ffd-4b33-4e14-ae85-e79913595a1b.png,tree
train/ee81f0da-048d-4bc8-9d49-9d7462fcbbf4.png,mandelbrot
train/6466712f-6daa-4e24-bfa0-58192fb4d3dc.png,julia
train/0dc90c37-846e-4481-b96e-31f8919ee569.png,barnsley
train/042ba1ec-d496-440e-844d-e8b8d07b7a1d.png,mandelbrot
train/b4d66343-c26f-4972-885e-c1afe2330097.png,tree
train/2049697e-b798-4d1b-bed3-cac0084a792d.png,julia
train/e6302645-9998-4eca-9033-cb5691c46907.png,sierpinski_carpet
train/2ac5139b-dbdc-420a-8a8f-5b763571ed6f.png,sierpinski_carpet
train/c4a39606-7e8a-4df3-b67b-058ba24fbda4.png,mandelbrot
train/2ab3b10e-d482-4577-a56f-08a45b9ee6b1.png,mandelbrot
train/da069b50-abff-4ba7-b47a-6bf58e0b56a3.png,mandelbrot
train/45e3f9a7-678f-4a6c-9dde-d0a2c1db201a.png,julia
train/4c017e22-860d-4307-9f23-522a43fb8483.png,sierpinski_carpet
train/18552f7a-4870-4ad6-bb0b-3dbaf2ed95d5.png,koch
train/b86f367b-f88e-425a-8399-f22cf2c339b6.png,sierpinski
train/6e638900-4dc6-45bd-ad96-625ccfb71b9d.png,mandelbrot
train/1cf61a38-91de-44b5-8a0e-42f22e3d64d4.png,newton
train/e32766f2-a6c2-4997-8194-83f1ebf8e471.png,dragon
train/5a5f473b-04a0-484f-9489-247e8ec2bf78.png,mandelbrot
train/74181dd0-7f19-4a08-ad7c-b043e7f82e55.png,tree
train/c59bcd4d-cd0c-4f89-bff7-b38b2f735847.png,barnsley
train/c8643334-aa4d-400d-ac0b-1ca6b3ac89c9.png,sierpinski_carpet
train/e13802d6-4b51-4b0a-8de2-777fc7f6524d.png,mandelbrot
train/c5f4115c-5117-4a32-ba4b-d37bffa44773.png,sierpinski
train/2e672f63-3ad8-43c4-b9f7-a16adb3f89d0.png,sierpinski_carpet
train/f548c0c1-4458-4725-b7a8-2118608337c2.png,mandelbrot
train/66809e24-773b-43ef-bf00-bf45b1e10de2.png,sierpinski_carpet
train/d2b0db61-3078-4b8f-a1e9-de977a3b8feb.png,tree
train/4c1ab4c5-65e1-473c-a328-7781be9fefef.png,sierpinski
train/a9c33d1f-414a-4c07-83a0-96d5ad050219.png,barnsley
train/3b88b921-3f35-4906-94f5-2e33ac402369.png,koch
train/d42087ef-664f-4144-9979-e37bc745bb2d.png,barnsley
train/a4a1044e-2136-40a4-8a92-b858f42b7ce6.png,newton
train/655ce969-9dab-4fdc-9bf1-150a3947a2fd.png,dragon
train/20f6545f-b63a-4180-91f3-35df7045f45f.png,newton
train/ecdb88e0-3a16-425a-8cbf-8317b5eda28d.png,koch
train/6ac0c0f5-3fd1-4b6a-a06a-4e4f5e6ee0c4.png,barnsley
train/ff253ed1-6ba3-422b-8cca-74d74db24fed.png,koch
train/8e6bf47f-cba5-41be-840d-4e6bd5079f0a.png,sierpinski_carpet
train/17ea8971-2ace-4414-a5e3-857f2fcda930.png,sierpinski
train/579a3567-82e1-4d30-9531-09a9ef0f32eb.png,newton
train/8f46b796-78ea-46dc-a1ca-2f89871f6634.png,koch
train/8e76c5a6-6ecb-4305-bece-543fca816089.png,dragon
train/da4b8894-5465-4fe1-a465-f3bd0bcae8ee.png,tree
train/e207bf2f-a013-49de-85a8-d8e1369217ad.png,julia
train/d62606c2-1c74-4ab6-a77a-52a42220a815.png,julia
train/693f703f-7716-4443-854d-c0a899af6e66.png,sierpinski_carpet
train/09f1c39a-5ecd-45a7-9cca-1cb43b8a2470.png,newton
train/0ea87ab7-7e2b-4d19-8a8f-3c17363d91de.png,mandelbrot
train/a3f138b2-de41-477b-8ac7-198509fbaac7.png,koch
train/6189ae32-c04e-4895-a1a2-3403d9cc8308.png,newton
train/97791006-9932-4ae1-9517-477884aa2b9c.png,sierpinski
train/30b3539d-ce38-428c-b5ac-f3efa3bed7ee.png,newton
train/85baede0-94a8-49c6-97ff-229dd3874403.png,newton
train/106adf9c-346d-4150-970c-53c39c769d92.png,sierpinski_carpet
train/8b9faa02-023d-429d-bad7-c08f698b502e.png,dragon
train/08ba5caa-8423-486d-beb5-40e8fa248a6a.png,tree
train/053a5873-1464-4ddb-b988-7095f1ce6448.png,barnsley
train/b4b8f236-638c-4885-87cb-c873393bfcbb.png,sierpinski_carpet
train/7caa1f98-25c4-444f-8b4d-29956b50e9db.png,dragon
train/cc39a948-0591-4b2a-aeb2-c4c9cb804548.png,barnsley
train/10688b43-9116-4d97-8b22-6f90f6395eaa.png,sierpinski_carpet
train/33c537ef-4529-4b60-a870-076a1e6bbd5b.png,barnsley
train/2670ea33-439a-4a4e-b250-4bd4cccc41d5.png,dragon
train/929a685e-75ef-45b7-95df-7f14dc27dc3a.png,tree
train/7499976d-211b-411c-beb4-6de63bdca148.png,barnsley
train/ca0846b5-43ea-4a39-b005-794229dad49e.png,tree
train/0a6bfe47-609e-4ff1-84f3-10e01ee3d02e.png,sierpinski_carpet
train/252e7d9f-0ce3-4b9a-9e66-7ccd7b9069cc.png,julia
train/c202641b-d16d-49c5-a39e-bf5f7b78c7b0.png,sierpinski
train/abe2e716-29ed-4252-aa7e-b0d8109cf5b7.png,newton
train/66e4b8c2-f35c-4f46-ac07-e79610859e8f.png,sierpinski_carpet
train/3f7fd8b9-cdd4-429d-8ab8-ff7f03395fc9.png,julia
train/bfe9fcb9-2e9d-4328-ace5-4e6a583b1209.png,mandelbrot
train/f352b453-4b7d-44c6-9d5d-7d47b2e287d5.png,barnsley
train/d58bed8a-64e6-49ef-93ea-6fe063d4b189.png,koch
train/913b83bf-2281-42ed-b13a-cb33d00f7b98.png,koch
train/4a336533-3fe6-4ee0-bfad-8022db09c882.png,sierpinski_carpet
train/52ef56fc-6e90-4f1e-b1c2-1a7175365bc1.png,barnsley
train/84d8834b-dc99-4fe4-a8c5-0fd8b156b6d3.png,sierpinski_carpet
train/797fcced-1e44-4504-8256-64ab56cad6b6.png,dragon
train/f72c4980-6e50-4322-a6f4-0766e7344a68.png,tree
train/e68e29c2-21cc-4ed1-8603-7e3d4f2c8e60.png,koch
train/cf5cb277-7e42-4aa1-84a6-5bf7b9af51d2.png,mandelbrot
train/e7e68f82-0bb8-49c7-b3e0-82e1720f0875.png,barnsley
train/9a757595-89f9-4cd2-adf1-a250b452ea5a.png,dragon
train/151e309d-b0f3-4757-b67a-046460b491fd.png,dragon
train/99b021e2-d0e8-4903-b67a-a919264378ac.png,julia
train/ee01cc79-4ae7-4117-83d0-9e13c934aee9.png,sierpinski
train/90f18543-9578-4225-a66e-10185205a46b.png,julia
train/b6e12ba0-4162-4c2f-9cff-a61306b7e3ff.png,tree
train/b82821e9-e5d5-42e5-abdd-fd86772411e4.png,sierpinski
train/1a77d473-4034-465c-989a-d6fadfe4e026.png,julia
train/3bec8b60-6c61-4de2-96db-cac2b46c355c.png,barnsley
train/aec0f9c7-c367-49cd-887e-b87d224a889c.png,koch
train/fcf66260-7839-4407-84ca-bac9ca5d03bd.png,sierpinski
train/d9679358-9100-4878-b6e4-b0626bf9147f.png,barnsley
train/1ca2a42d-3a86-4bc3-aac6-3de357efe9ed.png,sierpinski
train/550bf59d-ae62-448b-ba15-b569a0d9cb69.png,koch
train/e7eef2da-0a80-46e3-962a-12c535c66261.png,barnsley
train/5b9a6a63-2feb-4b8a-8aad-db7ecbb8533f.png,sierpinski_carpet
train/cf0c24cf-fe29-451b-9c25-afb6ca011320.png,koch
train/299c0866-175a-4074-8483-a9ae8626e3e9.png,sierpinski_carpet
train/93bc0d1e-6cc3-4aaa-8e51-76f0ae0673f4.png,tree
train/f8ebe259-b1f5-44a2-b447-94ea5ab16e66.png,julia
train/9c2c94d5-7f1c-4f27-8c82-eaaafc7582a0.png,dragon
